dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
341431200,1980-10-26 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,44.76,,36.64,42.4,44.06,45.59,1021,,,73,4.52,262,,,,,,0,800,Clear,sky is clear,01n
341434800,1980-10-26 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,44.62,,37.2,42.13,43.99,45.68,1021,,,75,4.68,275,,,,,,0,800,Clear,sky is clear,01n
341438400,1980-10-26 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.38,,36.99,40.62,42.73,44.65,1021,,,78,4.74,283,,,,,,0,800,Clear,sky is clear,01n
341442000,1980-10-26 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,42.67,,37.26,40.06,41.92,44.1,1021,,,81,4.41,287,,,,,,0,800,Clear,sky is clear,01n
341445600,1980-10-26 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,44.38,,37.31,42.35,43.38,45.9,1022,,,76,4.05,290,,,,,,0,800,Clear,sky is clear,01n
341449200,1980-10-26 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.92,,38.16,42.17,42.69,45.61,1022,,,80,3.62,293,,,,,,0,800,Clear,sky is clear,01d
341452800,1980-10-27 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,44.71,,38.61,42.82,43.48,46.35,1023,,,79,3.94,300,,,,,,0,800,Clear,sky is clear,01d
341456400,1980-10-27 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,46.9,,39.74,46.9,45.37,48.67,1024,,,76,2.8,305,,,,,,0,800,Clear,sky is clear,01d
341460000,1980-10-27 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,59.52,,44.29,57.85,57.78,61.57,1024,,,57,3.38,303,,,,,,0,800,Clear,sky is clear,01d
341463600,1980-10-27 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,63.52,,40.05,61.54,61.86,65.08,1023,,,42,3.56,297,,,,,,0,800,Clear,sky is clear,01d
341467200,1980-10-27 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,63.19,,39.76,61.2,61.74,64.33,1022,,,42,3.2,287,,,,,,0,800,Clear,sky is clear,01d
341470800,1980-10-27 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,69.44,,40.64,67.73,68.22,70.16,1021,,,35,2.98,271,,,,,,0,800,Clear,sky is clear,01d
341474400,1980-10-27 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,70.12,,41.23,68.49,68.99,70.79,1021,,,35,2.59,245,,,,,,0,800,Clear,sky is clear,01d
341478000,1980-10-27 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,70.21,,41.31,68.58,69.19,70.86,1020,,,35,2.8,218,,,,,,0,800,Clear,sky is clear,01d
341481600,1980-10-27 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,70.2,,42.75,68.65,69.24,70.7,1020,,,37,2.71,192,,,,,,0,800,Clear,sky is clear,01d
341485200,1980-10-27 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,68.5,,46.94,67.21,67.37,69.03,1020,,,46,4.61,144,,,,,,0,800,Clear,sky is clear,01d
341488800,1980-10-27 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,54.99,,45.77,53.53,52.99,56.41,1020,,,71,5.86,149,,,,,,0,800,Clear,sky is clear,01n
341492400,1980-10-27 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.92,,45.54,54.41,55.09,57.27,1021,,,68,4.92,162,,,,,,0,800,Clear,sky is clear,01n
341496000,1980-10-27 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.69,,44.92,54.1,55.36,55.92,1021,,,67,5.01,176,,,,,,0,800,Clear,sky is clear,01n
341499600,1980-10-27 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,56.12,,44.13,54.45,55.85,56.48,1021,,,64,5.03,188,,,,,,0,800,Clear,sky is clear,01n
341503200,1980-10-27 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.4,,43.45,53.65,54.97,55.87,1021,,,64,5.14,200,,,,,,0,800,Clear,sky is clear,01n
341506800,1980-10-27 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,49.42,,41.5,47.59,48.81,49.66,1021,,,74,4.92,209,,,,,,0,800,Clear,sky is clear,01n
341510400,1980-10-27 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.92,,42.04,47.17,48,49.51,1021,,,77,4.65,222,,,,,,0,800,Clear,sky is clear,01n
341514000,1980-10-27 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.35,,42.46,45.75,46.17,48.2,1021,,,83,4.07,224,,,,,,0,800,Clear,sky is clear,01n
341517600,1980-10-27 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,46.53,,42.26,44.98,45.37,47.41,1021,,,85,3.85,224,,,,,,0,800,Clear,sky is clear,01n
341521200,1980-10-27 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,46.56,,42.6,45.3,45.39,47.41,1020,,,86,3.51,229,,,,,,0,800,Clear,sky is clear,01n
341524800,1980-10-27 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,45.03,,41.99,43.57,43.84,45.95,1020,,,89,3.49,235,,,,,,0,800,Clear,sky is clear,01n
341528400,1980-10-27 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,44.02,,41.85,42.22,43,45.18,1020,,,92,3.71,241,,,,,,0,800,Clear,sky is clear,01n
341532000,1980-10-27 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,46.78,,42.82,45.19,46.06,47.52,1020,,,86,3.94,252,,,,,,0,800,Clear,sky is clear,01n
341535600,1980-10-27 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.28,,42.71,45.39,46.67,47.89,1020,,,84,4.45,254,,,,,,0,800,Clear,sky is clear,01d
341539200,1980-10-28 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.51,,42.3,45.77,47.82,49.32,1020,,,79,6.24,262,,,,,,26,802,Clouds,scattered clouds,03d
341542800,1980-10-28 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.21,,44.89,50.7,51.69,53.26,1021,,,76,5.28,264,,,,,,36,802,Clouds,scattered clouds,03d
341546400,1980-10-28 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,65.77,,49.66,64.67,65.46,66.45,1021,,,56,6.04,261,,,,,,15,801,Clouds,few clouds,02d
341550000,1980-10-28 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,71.11,,43.56,69.66,70.59,71.89,1020,,,37,6.69,262,,,,,,6,800,Clear,sky is clear,01d
341553600,1980-10-28 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,71.08,,43.52,69.62,70.57,71.6,1020,,,37,6.93,270,,,,,,22,801,Clouds,few clouds,02d
341557200,1980-10-28 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,74.55,,40.24,73.08,74.08,75.13,1019,,,29,6.76,283,,,,,,58,803,Clouds,broken clouds,04d
341560800,1980-10-28 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,74.77,,39.52,73.26,74.32,75.45,1019,,,28,5.44,298,,,,,,87,804,Clouds,overcast clouds,04d
341564400,1980-10-28 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,74.55,,39.34,73.02,74.07,75.33,1019,,,28,4.09,328,,,,,,95,804,Clouds,overcast clouds,04d
341568000,1980-10-28 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,71.17,,47.55,70,69.93,72.7,1019,,,43,3.6,26,,,,,,99,804,Clouds,overcast clouds,04d
341571600,1980-10-28 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,68.85,,46.08,67.5,68.43,69.91,1020,,,44,6.08,45,,,,,,99,804,Clouds,overcast clouds,04d
341575200,1980-10-28 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,61.14,,44.87,59.54,60.1,62.17,1021,,,55,9.26,56,,,,,,24,801,Clouds,few clouds,02n
341578800,1980-10-28 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.28,,43.95,60.6,61.81,62.96,1022,,,51,9.71,53,,,,,,57,803,Clouds,broken clouds,04n
341582400,1980-10-28 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.98,,43.02,61.23,62.35,63.73,1023,,,48,9.95,53,,,,,,97,804,Clouds,overcast clouds,04n
341586000,1980-10-28 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,63.12,,39.69,61.11,62.42,63.95,1024,,,42,9.13,54,,,,,,99,804,Clouds,overcast clouds,04n
341589600,1980-10-28 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,60.87,,36.43,58.53,60.17,61.77,1024,,,40,7.83,52,,,,,,95,804,Clouds,overcast clouds,04n
341593200,1980-10-28 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.51,,35.1,52.92,54.7,56.34,1024,,,46,7.23,50,,,,,,96,804,Clouds,overcast clouds,04n
341596800,1980-10-28 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.13,,35.29,52.56,54.27,55.89,1024,,,47,6.31,48,,,,,,84,803,Clouds,broken clouds,04n
341600400,1980-10-28 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.86,,36.23,50.34,51.58,53.8,1025,,,53,5.1,43,,,,,,89,804,Clouds,overcast clouds,04n
341604000,1980-10-28 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.75,,37.02,49.3,50.52,52.59,1025,,,57,4.65,36,,,,,,85,804,Clouds,overcast clouds,04n
341607600,1980-10-28 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,49.8,,38.53,48.63,48.13,51.3,1025,,,65,4,33,,,,,,88,804,Clouds,overcast clouds,04n
341611200,1980-10-28 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.25,,38.95,46.89,46.36,49.84,1025,,,70,3.96,32,,,,,,52,803,Clouds,broken clouds,04n
341614800,1980-10-28 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.09,,38.79,45.7,46.44,49.62,1024,,,70,5.46,30,,,,,,43,802,Clouds,scattered clouds,03n
341618400,1980-10-28 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.06,,40.51,45.99,46.51,49.24,1025,,,75,4.92,39,,,,,,27,802,Clouds,scattered clouds,03n
341622000,1980-10-28 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.24,,41.7,46.8,46.38,49.35,1025,,,78,4.05,41,,,,,,61,803,Clouds,broken clouds,04d
341625600,1980-10-29 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.76,,40.15,47.43,47.52,49.68,1025,,,72,4,46,,,,,,79,803,Clouds,broken clouds,04d
341629200,1980-10-29 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,49.41,,39.31,48.33,48.54,49.96,1026,,,68,3.8,46,,,,,,58,803,Clouds,broken clouds,04d
341632800,1980-10-29 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.83,,40.84,53.8,55.31,56.21,1026,,,57,4.34,59,,,,,,22,801,Clouds,few clouds,02d
341636400,1980-10-29 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,60.13,,39.87,58.06,59.68,60.78,1025,,,47,4.25,75,,,,,,38,802,Clouds,scattered clouds,03d
341640000,1980-10-29 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,60.31,,40.03,58.26,59.72,61.12,1025,,,47,3.58,86,,,,,,46,802,Clouds,scattered clouds,03d
341643600,1980-10-29 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,63.84,,39.09,61.81,63.3,64.63,1024,,,40,3.67,88,,,,,,37,802,Clouds,scattered clouds,03d
341647200,1980-10-29 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,63.93,,39.16,61.9,63.37,64.83,1023,,,40,3.98,90,,,,,,54,803,Clouds,broken clouds,04d
341650800,1980-10-29 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,63.99,,38.57,61.92,63.46,64.98,1022,,,39,3.87,90,,,,,,75,803,Clouds,broken clouds,04d
341654400,1980-10-29 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.6,,40.41,60.62,62.11,63.61,1022,,,44,3.53,87,,,,,,91,804,Clouds,overcast clouds,04d
341658000,1980-10-29 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.29,,44.98,60.71,61.68,63.27,1022,,,53,3.53,81,,,,,,97,804,Clouds,overcast clouds,04d
341661600,1980-10-29 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,58.12,,45.18,56.55,57.25,59.31,1021,,,62,4.36,120,,,,,,100,804,Clouds,overcast clouds,04n
341665200,1980-10-29 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,59.11,,42.49,57.25,58.28,59.83,1022,,,54,2.93,148,,0.25,,,,100,500,Rain,light rain,10n
341668800,1980-10-29 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,58.69,,42.6,56.84,58.14,59.59,1022,,,55,2.62,188,,,,,,100,804,Clouds,overcast clouds,04n
341672400,1980-10-29 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,58.37,,47.48,57.06,57.6,58.91,1023,,,67,3.51,191,,0.34,,,,100,500,Rain,light rain,10n
341676000,1980-10-29 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,57.22,,45.99,55.74,56.52,57.92,1023,,,66,3.2,193,,,,,,100,804,Clouds,overcast clouds,04n
341679600,1980-10-29 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,54.82,,45.99,53.38,54.3,55.62,1023,,,72,3.78,193,,,,,,100,804,Clouds,overcast clouds,04n
341683200,1980-10-29 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,54.63,,46.87,53.31,54.27,55.53,1022,,,75,4.05,207,,0.14,,,,100,500,Rain,light rain,10n
341686800,1980-10-29 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,53.8,,48.11,52.68,53.33,54.7,1022,,,81,4.27,217,,0.28,,,,100,500,Rain,light rain,10n
341690400,1980-10-29 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,53.1,,48.7,52.11,52.74,53.82,1023,,,85,3.71,227,,0.53,,,,99,500,Rain,light rain,10n
341694000,1980-10-29 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.93,,47.26,51.73,52.43,53.82,1023,,,81,3.04,221,,0.71,,,,81,500,Rain,light rain,10n
341697600,1980-10-29 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.69,,48.56,50.74,50.86,52.72,1022,,,89,3.27,225,,0.16,,,,92,500,Rain,light rain,10n
341701200,1980-10-29 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.16,,49.03,51.26,51.33,53.19,1022,,,89,2.48,248,,0.24,,,,99,500,Rain,light rain,10n
341704800,1980-10-29 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.99,,49.53,52.12,52.29,53.96,1023,,,88,2.26,267,,0.39,,,,98,500,Rain,light rain,10n
341708400,1980-10-29 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.84,,49.39,51.96,52.14,53.89,1023,,,88,2.59,264,,0.33,,,,99,500,Rain,light rain,10d
341712000,1980-10-30 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.67,,49.14,50.81,50.92,52.66,1024,,,91,3.51,266,,0.53,,,,100,500,Rain,light rain,10d
341715600,1980-10-30 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.43,,48.78,49.59,49.66,51.42,1025,,,94,3.62,253,,0.5,,,,100,500,Rain,light rain,10d
341719200,1980-10-30 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.28,,49.03,50.43,50.59,51.91,1025,,,92,3.49,253,,0.45,,,,100,500,Rain,light rain,10d
341722800,1980-10-30 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,53.67,,50.81,52.97,53.06,54.14,1026,,,90,3.44,289,,0.52,,,,100,500,Rain,light rain,10d
341726400,1980-10-30 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,53.38,,50.52,52.65,52.83,53.76,1026,,,90,5.21,328,,0.56,,,,100,500,Rain,light rain,10d
341730000,1980-10-30 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.4,,50.32,54.54,55.17,55.51,1025,,,83,6.4,352,,0.27,,,,98,500,Rain,light rain,10d
341733600,1980-10-30 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.76,,49.35,54.75,55.38,55.98,1025,,,79,7.02,15,,,,,,97,804,Clouds,overcast clouds,04d
341737200,1980-10-30 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.89,,47.73,54.64,55.49,56.32,1025,,,74,8.81,27,,,,,,90,804,Clouds,overcast clouds,04d
341740800,1980-10-30 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.8,,43.41,54.03,55.18,56.19,1026,,,63,11.45,35,,,,,,78,803,Clouds,broken clouds,04d
341744400,1980-10-30 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.78,,41.68,53.83,55.31,56.19,1026,,,59,9.89,38,,,,,,55,803,Clouds,broken clouds,04d
341748000,1980-10-30 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.35,,39.99,49.24,50.92,52.16,1027,,,65,6.96,34,,,,,,0,800,Clear,sky is clear,01n
341751600,1980-10-30 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.37,,39.22,49.17,51.13,51.8,1028,,,63,6.67,32,,,,,,0,800,Clear,sky is clear,01n
341755200,1980-10-30 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.07,,39.06,49.84,51.67,52.7,1028,,,61,6.96,31,,,,,,1,800,Clear,sky is clear,01n
341758800,1980-10-30 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.89,,37.6,49.51,51.26,52.72,1029,,,58,7.05,32,,,,,,8,800,Clear,sky is clear,01n
341762400,1980-10-30 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.81,,35.24,48.18,50.13,51.66,1029,,,55,6.53,33,,,,,,15,801,Clouds,few clouds,02n
341766000,1980-10-30 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,45.63,,32.56,42.78,44.46,46.76,1029,,,60,5.46,30,,,,,,11,801,Clouds,few clouds,02n
341769600,1980-10-30 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,46,,32.5,43.88,44.91,47.07,1029,,,59,4.5,28,,,,,,14,801,Clouds,few clouds,02n
341773200,1980-10-30 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,45.25,,31.44,43.27,44.04,46.36,1030,,,58,4.14,29,,,,,,18,801,Clouds,few clouds,02n
341776800,1980-10-30 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,45.12,,32.5,42.93,43.88,46.31,1029,,,61,4.38,28,,,,,,12,801,Clouds,few clouds,02n
341780400,1980-10-30 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,44.08,,33.08,41.97,42.75,45.32,1029,,,65,4.07,28,,,,,,25,802,Clouds,scattered clouds,03n
341784000,1980-10-30 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,42.15,,33.8,40.03,41.05,43.39,1029,,,72,3.76,32,,,,,,71,803,Clouds,broken clouds,04n
341787600,1980-10-30 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,41.47,,33.82,39.07,40.51,42.4,1029,,,74,3.94,39,,,,,,97,804,Clouds,overcast clouds,04n
341791200,1980-10-30 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.07,,36.7,41.36,42.21,43.61,1029,,,78,3.47,58,,,,,,100,804,Clouds,overcast clouds,04n
341794800,1980-10-30 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.74,,36.01,43.74,43.14,44.24,1029,,,74,2.93,76,,,,,,100,804,Clouds,overcast clouds,04d
341798400,1980-10-31 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,44.04,,35.96,42.49,42.87,44.94,1029,,,73,3.44,82,,,,,,100,804,Clouds,overcast clouds,04d
341802000,1980-10-31 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.68,,36.3,42.31,42.53,44.55,1029,,,75,3.2,89,,,,,,100,804,Clouds,overcast clouds,04d
341805600,1980-10-31 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.63,,38.57,48.63,47.7,49.53,1029,,,68,2.33,121,,,,,,100,804,Clouds,overcast clouds,04d
341809200,1980-10-31 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,53.78,,42.31,51.91,52.74,55.13,1028,,,65,1.57,188,,,,,,100,804,Clouds,overcast clouds,04d
341812800,1980-10-31 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,53.89,,43.2,52.12,52.72,55.56,1027,,,67,0.98,257,,,,,,99,804,Clouds,overcast clouds,04d
341816400,1980-10-31 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.09,,44.74,53.49,54,56.66,1027,,,68,1.72,293,,,,,,99,804,Clouds,overcast clouds,04d
341820000,1980-10-31 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.33,,45.34,53.8,54.3,56.79,1026,,,69,3.33,306,,,,,,99,804,Clouds,overcast clouds,04d
341823600,1980-10-31 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.71,,45.32,54.18,54.72,56.97,1026,,,68,3.49,318,,0.14,,,,99,500,Rain,light rain,10d
341827200,1980-10-31 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,54.93,,46.09,53.51,53.91,56.16,1025,,,72,3.11,328,,1.04,,,,99,501,Rain,moderate rain,10d
341830800,1980-10-31 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.29,,45.7,53.82,54.28,56.61,1025,,,70,2.44,339,,0.66,,,,99,500,Rain,light rain,10d
341834400,1980-10-31 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,49.91,,47.97,49.91,49.08,50.99,1025,,,93,1.86,336,,0.3,,,,100,500,Rain,light rain,10n
341838000,1980-10-31 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.52,,48,49.55,49.71,51.55,1025,,,91,2.51,294,,,,,,100,804,Clouds,overcast clouds,04n
341841600,1980-10-31 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.83,,48.31,49.89,49.98,51.91,1025,,,91,3.53,281,,,,,,100,804,Clouds,overcast clouds,04n
341845200,1980-10-31 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.06,,48.24,50.09,50.16,52.14,1025,,,90,4.07,271,,,,,,98,804,Clouds,overcast clouds,04n
341848800,1980-10-31 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.85,,47.73,49.82,49.96,51.91,1025,,,89,5.01,267,,,,,,99,804,Clouds,overcast clouds,04n
341852400,1980-10-31 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.2,,46.49,49.01,49.32,51.17,1025,,,87,5.26,265,,,,,,86,804,Clouds,overcast clouds,04n
341856000,1980-10-31 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.63,,46.6,49.44,49.75,51.69,1024,,,86,4.59,256,,,,,,5,800,Clear,sky is clear,01n
341859600,1980-10-31 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.45,,45.95,45.63,47.55,49.78,1024,,,91,6.38,253,,,,,,17,801,Clouds,few clouds,02n
341863200,1980-10-31 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.73,,44.06,44.6,47.21,48.38,1024,,,87,6.71,250,,,,,,12,801,Clouds,few clouds,02n
341866800,1980-10-31 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.4,,44.4,44.89,47.93,49.23,1023,,,86,7.81,253,,,,,,12,801,Clouds,few clouds,02n
341870400,1980-10-31 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.71,,43.74,43.59,47.14,48.42,1022,,,86,8.95,260,,,,,,68,803,Clouds,broken clouds,04n
341874000,1980-10-31 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.58,,44.28,44.11,48,48.97,1022,,,85,10.47,267,,,,,,29,802,Clouds,scattered clouds,03n
341877600,1980-10-31 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.56,,44.29,49.03,49.69,51.42,1023,,,79,10.65,270,,,,,,0,800,Clear,sky is clear,01n
341881200,1980-10-31 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.79,,43.52,49.14,49.96,51.66,1023,,,76,12.15,281,,,,,,0,800,Clear,sky is clear,01d
341884800,1980-11-01 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.35,,41.54,49.42,50.58,52.38,1024,,,69,14.47,291,,,,,,1,800,Clear,sky is clear,01d
341888400,1980-11-01 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.48,,41.29,49.51,50.74,52.54,1025,,,68,14.83,294,,,,,,4,800,Clear,sky is clear,01d
341892000,1980-11-01 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,56.01,,40.55,53.94,55.51,56.89,1026,,,56,15.3,306,,,,,,7,800,Clear,sky is clear,01d
341895600,1980-11-01 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,60.19,,40.98,58.21,59.67,60.96,1026,,,49,13.27,323,,,,,,15,801,Clouds,few clouds,02d
341899200,1980-11-01 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,60.46,,42.26,58.6,59.99,61.14,1026,,,51,13.22,340,,,,,,73,803,Clouds,broken clouds,04d
341902800,1980-11-01 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,63.1,,42.58,61.32,62.37,63.63,1025,,,47,12.24,351,,,,,,90,804,Clouds,overcast clouds,04d
341906400,1980-11-01 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.91,,41.83,61.05,62.42,63.23,1025,,,46,9.51,6,,,,,,68,803,Clouds,broken clouds,04d
341910000,1980-11-01 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,63.36,,42.24,61.56,62.83,63.7,1025,,,46,8.3,18,,,,,,11,801,Clouds,few clouds,02d
